comment_id,video_id,parent_id,text,predicted_discourse_act,gold_label,off_topic_flag,annotation_notes
UgyEHaeXByB1i2hOIlR4AaABAg.9Ohdrt-CbxT9aQb0NFhgtM,21seK8tKSYI,UgyEHaeXByB1i2hOIlR4AaABAg,"@EDOF-PUTRA matahari bukan pusat galaksi dan Matahari yang memutari galaksi. 
Matahari juga muter bro tapi lambat, 
Matahari itu tidak diam matahari seperti bumi muter muter.",Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
Ugyvmnrb2yvGxP8MZdB4AaABAg.8zUx_pSCGiG8zVYm5YAgxK,QK01ROEqJ1A,Ugyvmnrb2yvGxP8MZdB4AaABAg,"@wanonly3161 video ini salah satunya bukti ilmuan membuktikan bumi itu bulat, dan masih banyak lagi video2 lainnya. Itu juga klo otak lu nyampe,cuk!",Disagreement,Agreement,NO,A1=Agreement; A2=Disagreement. Adjudicated as Agreement based on the dominant communicative function.
Ugy3CMCsymzmmz3aDdB4AaABAg.9PbwOJb5KHd9QVUTgANOwc,AxyPASIXz1k,Ugy3CMCsymzmmz3aDdB4AaABAg,"@war4race622 makenya mikroskop elektron, bukan mikroskop biasa",Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
UgzNT1LuoH83NvsA9R94AaABAg,QK01ROEqJ1A,TOP_LEVEL,Tapi bumi kan datar,Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgySOvzmt2mDHcz1bYF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Seperti peta map game cacing tapi gk ada batasnya tepi nya yaa anjirr :v,Disagreement,Opinion,NO,
Ugh2rcjKWL-2I3gCoAEC.8FkIl56oPsx8G0ZzVVI-YG,H_5TPzquRyo,Ugh2rcjKWL-2I3gCoAEC,"Adnan S Luthfi?? nyuruh orang mikir, tapi sendirinya ga mikir.. lucu ya :D?

Tolol -_-?",Disagreement,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
Ugj_dIvFJAZbDXgCoAEC.8TDi-5KCBlY8TDxPjVXOZl,iyJeozHhvJI,Ugj_dIvFJAZbDXgCoAEC,"1. Indonesia bukan lagi negara kepulauan karena Jawa, Sumatera dan Borneo menyatu. Papua dan Australia juga menyatu.
2. Harga es batu, es krim, es teh, dst. akan turun karena banyaknya es yang dihasilkan.",Disagreement,Opinion,NO,
Ugw_II8V3F3159dSrUx4AaABAg,0QCq6GPY8kQ,TOP_LEVEL,"1:41 bukan kapal tanker, itu kapal PSV atau ngak kapal ROV support offshore. Ngawur koe min",Disagreement,Correction,NO,A1=Correction; A2=Disagreement. Adjudicated as Correction based on the dominant communicative function.
UgzcVo_5lWz7QWdPqZp4AaABAg.9KTGaRE5hEi9L_utnJmTZ_,21seK8tKSYI,UgzcVo_5lWz7QWdPqZp4AaABAg,"@MerahPutih14 hayoo jangan ngada² Benda elestial yang elu bicarain itu bukan menjadi dasar terbentuknya siklus saros loh..

Salah satu penemuan orang Babilonia itu ialah serangkaian jenis gerhana matahari  total, sebagian, atau cincin dan gerhana bulan cenderung berulang setelah 18 tahun (surya) 11 1/3 hari (atau 10 hari jika terdapat 5 tahun kabisat). Daur ini dinamakan saros, kata yang berasal dari bahasa Babilonia, sharudaur yang setelah diuji secara matematis ternyata sangat presisi.

Ada tiga unsur utama yang diperhitungkan: kurun waktu peredaran bulan hingga kembali pada fase semula, bulan sinodis atau 29,9 hari. Kemudian kurun waktu 27,2 hari, yang disebut bulan nodis atau bulan drakonis, yaitu saat bulan kembali melampaui titik simpul yang sama dengan bidang ekliptika.

Unsur ketiga ialah bulan anomalistik, yang disebabkan jarak antara bulan dan bumi berubah-ubah, ditambah gerakan sumbu bulan, seperti gasing. Kurun waktu ini berlangsung selama 27,5 hari. Nah, kelipatan persekutuan terkecil ketiga kurun waktu tadi ialah 18 tahun 11 1/3 hari! Oleh astronom dan matematikawan Jerman F.W Bessel kemudian dirumuskan dalam seperangkat rumus.

Haduh pake ngada² lagi.. ????",Disagreement,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
Ugx_sMXciw8torGrwHh4AaABAg.8zNx9YFcCCC8zUfi7QpLH3,0QCq6GPY8kQ,Ugx_sMXciw8torGrwHh4AaABAg,"Cara kerja nya mirip dengan pompa ban, di mana ban yang sudah berisi udara padat tapi masih bisa di isi, ya menggunakan tenaga dorong agar air nya keluar.",Disagreement,Opinion,NO,
UgyjcBy1CwOH_NqeDFZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Jelas ada ujungnya dong. Tapi yang tau hanya yang menciptakannya.
Btw, mampir ke chanel saya",Disagreement,Opinion,NO,
Ugwb9GA0lxnofDFwup14AaABAg.8zSJ5kgN5uZ8zSen1Sxgrn,QK01ROEqJ1A,Ugwb9GA0lxnofDFwup14AaABAg,"Gw pling ga suka bawa bawa nama tuhan,  bolehlah berdoa tapi jangan rasis nanti banyak yg triggered :/",Disagreement,Disagreement,NO,A1=Disagreement; A2=Suggestion. Adjudicated as Disagreement based on the dominant communicative function.
Ugzn-aokzDDIH1B11xV4AaABAg.8zQJBiwSz5a8zaTUWPDJmF,QK01ROEqJ1A,Ugzn-aokzDDIH1B11xV4AaABAg,@Pupuzela bukan waktu yg menjadi lambat tapi tapi kita yg bergerak cepat,Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgzoYEGlz83W6fi9irl4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Bukan suatu hal yang mustahil kalau ada kehidupan lain seperti bumi di luar sana mungkin lebih maju dan lebih canggih dari peradaban sekarang ?? hanya saja kita yang yang belum menemukan nya ??,Disagreement,Disagreement,NO,A1=Opinion; A2=Question. Adjudicated as Disagreement because the text contains a stronger cue for the primary function (Disagreement).
UgzlfAPan7FLNrV4W4V4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Alam semesta yang ujungnya ga keliatan, ada yang ciptain
Gimana mau liat penciptanya
Percayalah tuhan itu tidak terlihat namun ada, dan yang terlihat berarti bukan tuhan",Disagreement,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
Ugz77wD7JOMizDQbp754AaABAg.8zYVkwxewWM9Wev1faZZZT,QK01ROEqJ1A,Ugz77wD7JOMizDQbp754AaABAg,"@arbinakson7113 Hmmm... Nampaknya anda sangat sangat sangat persis sis sis sis... dengan orang islam lain. 
""Saya ga mau bahas konsep Ketuhanan Yesus, karena anda jelaskan pun, MEMBINGUNGKAN""

Saya yakin, sebenarnya bukan membingungkan, tapi anda aja yang ga mau kalau serangan islam berhasil terjawab.",Disagreement,Correction,NO,A1=Disagreement; A2=Correction. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08jSMLHyUmaK,qis44fqpuAU,UgxCbSyJ4iNHXXfIqTl4AaABAg,"yang arti nya bukan melawan secara langsung terhadap tuhan .. akan tetapi melawan ciptaan nya tuhan sendiri ?? 
sedikit tambahan .. kalau kurang ngerti yang saya ucapkan sebelum nya ????????",Disagreement,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgzQcZNKh4NWj1NIfVd4AaABAg,qis44fqpuAU,TOP_LEVEL,masa depan lah. gua pengen liat isteri bukan mantan,Disagreement,Opinion,NO,
UggSxAXnwFBFyHgCoAEC.8VUQszYUIty8VUlQ2D4QcL,2EVv7dmTFik,UggSxAXnwFBFyHgCoAEC,"Kalo ke perekonomiannya kayanya gk ada apa"" deh asal diawasi dan disosialisasikan.. Ngilangin 3 digit bukan brarti mengurangi nilai mata uang nya :).. 1$ = Rp13.300 (setara semangkuk bakso)
Setelah redenominasi 1$ = Rp 13,3 (masih setara semangkuk bakso) :P 

Buat yg bingung 0,3 nya gimana.. Paling jdi satuan Sen atau Perak 0,3= 3 perak / 3 sen jdi 13,3 = 13 rupiah 3 sen :))",Disagreement,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgxZ8fsTNMb0F6ml9PN4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Planet namex planet bezita salah satunya,Disagreement,Opinion,NO,A1=Opinion; A2=Disagreement. Adjudicated as Opinion based on the dominant communicative function.
UgzVY3jr5w_VYxFfhUB4AaABAg,qis44fqpuAU,TOP_LEVEL,"Gw mau ke masa lalu sebelum ilmuwan, dgn teori terori yg udh gw tau dan nama rumus rumus fisika bakal ada nama gw nya dan gw akan menaklukan dunia. Tapi demi keselamatan umat manusia MUAHAHAHAHAHA??",Disagreement,Experience,NO,A1=Experience; A2=Question. Adjudicated as Experience based on the dominant communicative function.
UgwJHJR59AvoY0yoLc14AaABAg.9Lu1fy9ME139Pb83wUT3ZQ,T9ttUfGG7EE,UgwJHJR59AvoY0yoLc14AaABAg,"Mereka pakai lunar module untuk docking dengan command module yg sedang mengorbit lalu baru balik ke Bumi. Tapi sampai2 di Bumi yg tersisa cuma kapsul berparasut doang, karena memang waktu itu masih zamannya roket sekali pakai.",Disagreement,Correction,NO,A1=Correction; A2=Experience. Adjudicated as Correction based on the dominant communicative function.
Ugx719pBq3-iq47igfN4AaABAg.8fDWbLd6R6O9Ra_-r7ihkD,H_5TPzquRyo,Ugx719pBq3-iq47igfN4AaABAg,Namanya saja udah teori evolusi bukan fakta evolusi.jadi pelajari bahasa Indonesia dgn baik agar anda dapat mengerti ttg sains.,Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgyPFjO3I7GjZB_KlgN4AaABAg.8jg8fXxtyFw9-n23_W5N42,qis44fqpuAU,UgyPFjO3I7GjZB_KlgN4AaABAg,Klu begitu kamu tidak bakal Bisa kerja di situ... Seandainya kamu ke masa depan lalu kamu lihat diri mu Menjadi Bozz besar Dan orang Terkaya Di dunia kamu akan terbayang bayang akan hal itu soalnya yang kamu lihat itu HASIL bukan LANGKAH LANGKAHNYA Dan Saatnya tiba Ternyata Kamu Tidak jadi bozz besar Dan kamu akan Kecewa Dan sangat menyesal karena Kamu ke masa depan JIka saja kamu Tidak pergi ke masa depan kamu lah bozz dan orang terkaya tersebut,Disagreement,Opinion,NO,
Ugxr1_dMVwT246OFm4l4AaABAg.8kxeageUw4V8pexZ68n0Ja,YxgOhIQJX3Q,Ugxr1_dMVwT246OFm4l4AaABAg,"Mungkin dulunya Admin beli bakso tapi gk bisa bayar, jadi dia Promosiin bakso buat nebus Utangnya :V",Disagreement,Opinion,NO,
Ugj18VZSUnKPYXgCoAEC.8OvxtXFkvs48SuTgmnSVEa,JRJ1ngbUe6A,Ugj18VZSUnKPYXgCoAEC,fadhlan prabancana klo benda jatuh karena gravitasi knpa hrs pakai berat jenis? benda bergerak jatuh karena berat jenis bukan gravitasi.. ni no sy.. WA aja diskusix.. 085250027900,Disagreement,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UgwIqnsWjz8nXN6KDot4AaABAg,t5SaFgSaM_M,TOP_LEVEL,Salah satu langkah kecil yang bisa dilakukan adalah mengurangi penggunaan plastik dan buang sampah pada tempatnya. Kedua hal tersebut tidaklah sulit dilakukan kalo memang peduli lingkungan.,Disagreement,Suggestion,NO,A1=Suggestion; A2=Disagreement. Adjudicated as Suggestion based on the dominant communicative function.
Ugjex9hlBVtpFXgCoAEC,eXml_nlmPoE,TOP_LEVEL,"tapi sebenarnya bumi itu tidak bulat sepenuhnya, melainkan seperti telut burung unta menurut ajaran agama Islam.",Disagreement,Correction,NO,
Ugxuj38KM9Nq6M67ypd4AaABAg,jPyd0Xv5LfY,TOP_LEVEL,1:23 bukan harusnya belokin ke kiri min?,Disagreement,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
UgwC0QZqwIj1ZORews94AaABAg.9OEmKL3keSu9OUKxnhtAKJ,21seK8tKSYI,UgwC0QZqwIj1ZORews94AaABAg,"@humanfuturelife2363 iya ada income
Tapi ga educated malah berbahaya buat kemajuan bangsa",Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
Ugzf9fcZV6t-uWo88id4AaABAg,21seK8tKSYI,TOP_LEVEL,"Bumi itu Datar kalian itu kurang cerdas








TAPI BOONG ...",Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
Ugj18VZSUnKPYXgCoAEC.8OvxtXFkvs48bMY7elXFWZ,JRJ1ngbUe6A,Ugj18VZSUnKPYXgCoAEC,"Mang Enuk 
Tolong jgn bandingkan di bumi yg banyak udara dbandingkan di luar angkasa yg hampa udara.
Perhatikan juga arah roket yg tidak lurus ke atas tapi agak membelok. Itu juga membuat tarikan gravitasi semakin berkurang terhadap arah roket.

Supaya tidak asumsi dan tebak2an, 

Coba anda bikin ruang kedap udara. Dorong benda dgn kecepatan tertentu. Setelah beberapa waktu, hentikan dorongan.

Lalu lakukan juga d tempat biasa yg bukan hampa udara.

Alas atau datarannya nya harus sama jadi gaya gesek juga sama. Yg beda cuma hambatan udara aja.

Trus bandingin kecepatan benda tersebut setelah henti dorongan. Yg d dalam hampa udara dgn yg tidak di hampa uadara cepat mana? Brrapa kali lebih cepat.

Kata kunci: hambatan udara",Disagreement,Suggestion,NO,A1=Correction; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgyrgvkPshjlSQbhv-Z4AaABAg,21seK8tKSYI,TOP_LEVEL,Tapi Minecraft kotak kotak,Disagreement,Opinion,NO,
UgyoLBhYheV02ebo_TB4AaABAg.8bI0hY6gZY98dHPSwIcqDV,2EVv7dmTFik,UgyoLBhYheV02ebo_TB4AaABAg,HiDayat Muhamad Lagipula kan kalo gk salah ada teori warp bubble.,Disagreement,Opinion,NO,A1=Opinion; A2=Disagreement. Adjudicated as Opinion based on the dominant communicative function.
UgwlssGOSzKiGlCa7oZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Mungkin ada kehidupan lain atau bumi lain seperti kita tapi gak sempurna seperti tempat tinggal kita sekarang dilain galaxy. Tapi perlu kita ketahui dan bersyukurnya kita pada sang maha pencipta. Kita ini bagian paling kecil tapi paling sempurna dan terhebat yang tuhan ciptakan.,Disagreement,Experience,NO,A1=Opinion; A2=Praise. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
UggCzI8xzqJ4XngCoAEC.8893NEFqc_m8zT6HUJfT7g,FjFsx6iQE3Y,UggCzI8xzqJ4XngCoAEC,"Alam semesta terlalu luas, karena agak ganjil aja kalo misalnya alam semesta seluas itu tapi cuman manusia satu satu nya kehidupan alami yg ada",Disagreement,Opinion,NO,
UgzNpufKWEsovmRyLQJ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Bumi kita seperti sebutir debu di alam semesta ini dan manusia ibarat atom2 yang sudah terpecah belah lagi berapa bagian karena manusia itu sangat kecil, tapi terkadang manusia bertingkah sombong dan angkuh pada sesamanya, padahal manusia itu hanya pecahan atom yang hidup diatas tanah, makan dari hasil tanah, tapi sikapnya tinggi melebihi langit..
Maka dari itu, kita sebagai manusia yang beriman kepada Tuhan sang pencipta alam semesta, sudah kewajiban kita untuk terus perbaiki diri kita, perbaiki attitude kita, perbaiki ibadah kita, agar Tuhan dapat melihat kita yang kecil ini dgn kemuliaan dan mengakui kita bahwa kita adalah hambaNya",Disagreement,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgzWvCLrLEDfQZXaGO94AaABAg.8zWhbDbOJlw8zXcTPtTrKv,QK01ROEqJ1A,UgzWvCLrLEDfQZXaGO94AaABAg,"@abuaisyahalhumaira9881 bukan Dr nabi tp Dari Iblis yg melakukan penyelewengan ajaran Agama baru.. Krn Dr jaman Nabi Adam smpe Nabi Muhammad itu agama ny Islam mnyembah 1 Tuhan yaitu Allah SWT..

Dan masalah Tata Surya/Alam semesta sudah Ada dijelaskan dlm Al-Qur'an ilmu Sains aja skrg ngambil dr kutipan ayat Al-Qur'an Dan dibuktikan kbenarannya smpe professor jd mualaf krn Kebenaran Al-Qur'an 
Diatas langit Ada langit Ada langit diatas langit
Itu pembuktian bhwa Allah SWT Maha Besar dlm sgala Penciptaannya",Disagreement,Disagreement,NO,
UgzHp4udXI99poyxYrB4AaABAg,dghOCZmSEUQ,TOP_LEVEL,Makasih!,Praise,Praise,NO,
Ugwq5bfKYipvJsB4IzN4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Video lu satu ini MASTERPIECE!!! KEREN BANGETT!!,Praise,Praise,NO,
Ugw11Uafl9zyTeXLNYd4AaABAg,JRJ1ngbUe6A,TOP_LEVEL,"Hebat ya satelit. Dengan sayap ndaplang ga patah ketika meluncur dengan kecepatan 28 rb km/jam..
Jet yg cuma 1500an aja sayapnya runcing nyaris jadi ga patah. 
Lah ini ngedaplang macam antena tv... 
Saya rasa admin sedang berkhayal...",Praise,Praise,NO,A1=Disagreement; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgzQM9NYW_WuP_Y8Exh4AaABAg,JRJ1ngbUe6A,TOP_LEVEL,Infonya keren hanya saja musicnya bikin jadi kayak noise :v,Praise,Praise,NO,A1=Opinion; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgxqStDNMLTOdxQHFSV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,KEREN BANGETTTTT ?! ??,Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgxCwaI63MeGj9K88eR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Nah ini yg gw suka, bahas tentang galaxy",Praise,Praise,NO,A1=Praise; A2=Opinion. Adjudicated as Praise based on the dominant communicative function.
Ugxr1_dMVwT246OFm4l4AaABAg.8kxeageUw4V8zCnLCAvD08,YxgOhIQJX3Q,Ugxr1_dMVwT246OFm4l4AaABAg,Karna admin nya suka bakso kalu,Praise,Opinion,NO,
Ugz10svHQKjePE6Yu1l4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"gila..endingnya bikin merinding, udah kek film2 holiwut!
yg suka animasi lucu mampir ke channel saya ????",Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise based on the dominant communicative function.
UghZ0p41bGXzGXgCoAEC,iyJeozHhvJI,TOP_LEVEL,Bang Terlalu Suka Bakso Ya,Praise,Opinion,NO,
UgwFI2YGGvzWjOhG88x4AaABAg.8_DllOhkwQT9ZaERDVAis3,FjFsx6iQE3Y,UgwFI2YGGvzWjOhG88x4AaABAg,"Biasalah manusia yang ga suka tentang beginian apalagi anak skrng suka nya anime, tiktok :/",Praise,Disagreement,NO,
UgxhtNUHF4g_FZnoItN4AaABAg,AxyPASIXz1k,TOP_LEVEL,"Keren banget, GILA!!??. kualitas vidio nya melebihi acara tv, pembawaan, sountrack, animasi perfect banget dah, berasa nonton anime sci-fi gua",Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgypvdGrIaPHZKCByVR4AaABAg.8dWxQugAiyz8dWznup4JsL,0QCq6GPY8kQ,UgypvdGrIaPHZKCByVR4AaABAg,Ku suka coli ama miper?,Praise,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgybX6nuxCBpLd3cWTR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"terima kasih informasinya  yang sangat bermanfaat ,semoga selalu konten yang bermanfaat",Praise,Praise,NO,
UgyEHaeXByB1i2hOIlR4AaABAg.9Ohdrt-CbxT9cCUvfKsysD,21seK8tKSYI,UgyEHaeXByB1i2hOIlR4AaABAg,Gurunya lebih keren,Praise,Praise,NO,
UgzR3FabVUfBNIOJDTB4AaABAg.8yAa5NKycnu8yDhZ6KOTPQ,5Zi4qGpGop4,UgzR3FabVUfBNIOJDTB4AaABAg,"Karena prosesornya kurang kenceng, makanya saat mengatasi masalah yang agak berat suka ngehang. Otak kentang",Praise,Opinion,NO,A1=Opinion; A2=Suggestion. Adjudicated as Opinion based on the dominant communicative function.
UgiUxCfDSUUqhXgCoAEC,YljSXjd4lnk,TOP_LEVEL,kanapa orang yang bintitan disebut orang yg suka nginti emang ada kaitan nya ?,Praise,Question,NO,
UggwzdFegZwjbngCoAEC.8MmAkyDZwbD8Z4oMlzZDax,uA3cMFjqfaM,UggwzdFegZwjbngCoAEC,Enak buat planet sendiri bagus 20l7,Praise,Praise,NO,A1=Opinion; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgxAzl1HFSdyuowOCPl4AaABAg,QK01ROEqJ1A,TOP_LEVEL,keren.. tp kalau dijelasin metodenya akan lbh bagus ni kontennya,Praise,Praise,NO,A1=Suggestion; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgwQZBQjTwj-G3HelAp4AaABAg,0QCq6GPY8kQ,TOP_LEVEL,Bagus ya video,Praise,Praise,NO,
UgzQKHlgQw3ragckrSB4AaABAg,T9ttUfGG7EE,TOP_LEVEL,Suka gambarnya,Praise,Praise,NO,A1=Praise; A2=Opinion. Adjudicated as Praise based on the dominant communicative function.
Ugzwm55OZOP1buvGa0d4AaABAg.9LpzQGae_1b9LpzU2N1rDM,AxyPASIXz1k,Ugzwm55OZOP1buvGa0d4AaABAg,Wahh mantap,Praise,Praise,NO,
Ugz0c9JVIPjOuxYJtzl4AaABAg,AxyPASIXz1k,TOP_LEVEL,"animasi, penjelasan, soundtrack
smuanya keren bejir",Praise,Praise,NO,
Ugw01_SZ4-oUnPPM90x4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Bagus banget video gini. Gw ikutan menghela nafas,Praise,Praise,NO,
Ugyo81JvHEEBNfCgXRh4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Suka sedih kalau denger kata"" Carl Sagan :,)",Praise,Opinion,NO,
Ugw2x7CdF36GYHSVhvJ4AaABAg.8izyzoJokdy9WtdynFcIS-,T9ttUfGG7EE,Ugw2x7CdF36GYHSVhvJ4AaABAg,@byronhenry6518 terima kasih banyak atas penjelasannya,Praise,Praise,NO,
UgjKhBmtPIBtu3gCoAEC,FjFsx6iQE3Y,TOP_LEVEL,"Gua kira channel2 berwawasan yang keren2 gini cuman dibuat orang luar (Kurzgesagt, vsauce, crashcourse, dll.) Ternyata orang Indo bisa konten pinter yang bagus juga!!! Sumpahh keep it up guyss gua Subscribe",Praise,Praise,NO,
UgwpBbFPSpEJVstmegx4AaABAg,t5SaFgSaM_M,TOP_LEVEL,Abang suka bakso ya,Praise,Opinion,NO,
UgxFa8ffh_RSlDqNBT14AaABAg,AxyPASIXz1k,TOP_LEVEL,Lebih suka pelajaran yg begini dripada yang disekolah,Praise,Opinion,NO,
UgzPjatEpo_REnyg1Od4AaABAg.8e7ZjRnV16u8oALMTYvdHi,21seK8tKSYI,UgzPjatEpo_REnyg1Od4AaABAg,"@lemonjuice1898 mr darwin tuh modern loh ... Bilang monyet nenek moyang manusia 

Sekarang tuh jaman modern yah ... Jaman nya punya follower jaman nya kreatif ... Bikin konten yang bagus yang mendidik yang keren 

Bukan jaman kolot yang lulus kuliah lulus sekolah jadi babu ... Jadi followers orang lain jadi orang yang ngga berguna wkwkwk",Praise,Praise,NO,A1=Disagreement; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgwM7CyfQFNLVza9w5Z4AaABAg,FMNRItiR6ZA,TOP_LEVEL,Masya Allah.. Keren.. Sangat bermanfaat,Praise,Praise,NO,
UgxOYC5YXrWAPPeP6s14AaABAg,uA3cMFjqfaM,TOP_LEVEL,adminnya suka bakso :v,Praise,Opinion,NO,
Ugi7yEHCMw4vdXgCoAEC.8FaVEwsYO9I8FlNlA9_Gpb,NVDIHTGVcLc,Ugi7yEHCMw4vdXgCoAEC,Keong juga suka timun,Praise,Opinion,NO,
UgxjeMKpCICvdzfyNtR4AaABAg,QK01ROEqJ1A,TOP_LEVEL,INI TERKEREN BANGET ASLI daripada video lainnya yang sebelumnya gua anggap keren juga,Praise,Praise,NO,
UgwMXHucOzxNvnY4cPR4AaABAg.8xiIyADHRGp8xtJoszCcDr,t5SaFgSaM_M,UgwMXHucOzxNvnY4cPR4AaABAg,berarti avenger bodoh dong ngapain mati dengan keren?,Praise,Praise,NO,A1=Disagreement; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
Ugj3T17f8Kp0aHgCoAEC,NVDIHTGVcLc,TOP_LEVEL,Pasti ini ngikutin VSauce yg how high can we build? cman lebih singkat n padet + versi indo ya bagus lah.,Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgzOldurlCHbq_OsRFB4AaABAg.8zZk_kxqHZe8zbDq9V7ics,QK01ROEqJ1A,UgzOldurlCHbq_OsRFB4AaABAg,@diaswm7820 trus klo lu guru gw harus bilang wow gitu?,Praise,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UgyhlP73Mya8rPxTW8V4AaABAg,FMNRItiR6ZA,TOP_LEVEL,Terima kasih pluto,Praise,Praise,NO,
UgyYxiVIfs-EfeMADOV4AaABAg.8xgtUD0rN5m8xiMh2SQY2n,t5SaFgSaM_M,UgyYxiVIfs-EfeMADOV4AaABAg,"@maman1414 1 konten mereka gak gampang buatnya, butuh riset biar gak ambigu, slogan chanel ini juga bagus gw sering ngomong gitu",Praise,Praise,NO,
UgyKIlvSt_jiOOZDudl4AaABAg.8jTCcag-oDe8jTewSAyEnE,qis44fqpuAU,UgyKIlvSt_jiOOZDudl4AaABAg,Mantap Nek !!!!,Praise,Praise,NO,
Ugz3nuYnNjM2yiAZLs14AaABAg,QK01ROEqJ1A,TOP_LEVEL,Suka parah kalo channel ini bahas tenteng yg ada diluar bumi kita,Praise,Praise,NO,A1=Praise; A2=Opinion. Adjudicated as Praise based on the dominant communicative function.
UgxBuQOWaVviON3GhEZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Pesan terakhirnya mantap ????,Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgwC92Rp3yCngYvEjot4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Gw sampe mau nangis kebawa suasana,soalnya kek gak nyangka gitu,sungguh hebat ciptaanmu Ya Allah??",Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgyO7v0Tq6iluPK4kUF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Udah rewatch video ini paling berkesan waktu mbah ngajak diskusi tentang bintang dan pengen tau seberapa jauh bintang dan planet yang dilihat dengan mata telanjang. Makasih min, akhirnya mbah tau seberapa luas dunia melalui visual dari video ini",Praise,Praise,NO,A1=Experience; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
Ugxj58l1199bXHoJ8EF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Video nya gak bosen nin menarik cocok buat video pembelajaran di sekolah dan penjelasan nya cukup detail yang buat gampang di pahami dan di ingat pokok e nya mantap tenan lah cukk... semoga channel nya makin berkembang  :)))),Praise,Praise,NO,
Ugx0Kjw3WOwgqaXsHz94AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Pusiing , makasih kak tmabah tambah wawasan ku",Praise,Praise,NO,
